Dato;1 år;2 år;3 år;4 år;5 år;6 år;7 år;8 år;9 år;10 år;11 år;12 år;13 år;14 år;15 år;16 år;17 år;18 år;19 år;20 år;21 år;22 år;23 år;24 år;25 år;26 år;27 år;28 år;29 år;30 år;31 år;32 år;33 år;34 år;35 år;36 år;37 år;38 år;39 år;40 år;41 år;42 år;43 år;44 år;45 år;46 år;47 år;48 år;49 år;50 år;51 år;52 år;53 år;54 år;55 år;56 år;57 år;58 år;59 år;60 år;61 år;62 år;63 år;64 år;65 år;66 år;67 år;68 år;69 år;70 år;71 år;72 år;73 år;74 år;75 år;76 år;77 år;78 år;79 år;80 år;81 år;82 år;83 år;84 år;85 år;86 år;87 år;88 år;89 år;90 år;91 år;92 år;93 år;94 år;95 år;96 år;97 år;98 år;99 år;100 år;101 år;102 år;103 år;104 år;105 år;106 år;107 år;108 år;109 år;110 år;111 år;112 år;113 år;114 år;115 år;116 år;117 år;118 år;119 år;120 år
18-01-2016;0,404;0,4089952247;0,4744156642;0,575450428;0,7041357874;0,8381250156;0,9772716146;1,1113515929;1,2403957199;1,3570144035;1,4618081542;1,5582134369;1,6473553083;1,7245711861;1,7855879036;1,829729023;1,8644685811;1,8968963989;1,9320446313;1,9735418333;2,0195879417;2,0683381785;2,1185848994;2,1694407056;2,2202550773;2,2705539688;2,3199955721;2,3683376122;2,415412963;2,4611113321;2,5053654136;2,5481403605;2,5894257428;2,6292293797;2,6675725959;2,7044865642;2,7400094838;2,7741844009;2,807057529;2,838676957;2,8690916584;2,8983507378;2,9265028612;2,9535958321;2,9796762801;3,0047894392;3,0289789951;3,052286987;3,0747537515;3,0964178994;3,1173163166;3,1374841851;3,1569550173;3,1757607015;3,193931554;3,2114963772;3,2284825199;3,2449159403;3,260821269;3,2762218723;3,2911399138;3,3055964155;3,3196113167;3,3332035307;3,346391;3,3591907482;3,3716189303;3,3836908807;3,3954211579;3,406823588;3,4179113055;3,4286967913;3,4391919097;3,4494079424;3,4593556212;3,4690451582;3,4784862753;3,4876882303;3,4966598435;3,5054095211;3,513945278;3,5222747591;3,5304052593;3,5383437426;3,5460968592;3,5536709631;3,561072127;3,5683061574;3,5753786087;3,5822947959;3,5890598073;3,5956785158;3,6021555902;3,6084955051;3,614702551;3,6207808434;3,6267343311;3,6325668048;3,6382819046;3,6438831272;3,649373833;3,6547572522;3,6600364914;3,6652145391;3,6702942712;3,6752784562;3,6801697602;3,6849707514;3,6896839047;3,6943116058;3,6988561547;3,7033197704;3,7077045935;3,7120126903;3,7162460552;3,7204066148;3,7244962299;3,7285166984;3,7324697585;3,7363570902
19-01-2016;0,404;0,4005034911;0,459918309;0,5679340128;0,6943937554;0,8308874566;0,9702194866;1,1068581201;1,2358935176;1,3535575584;1,4615959909;1,5606754197;1,6500816181;1,7260159221;1,7852630624;1,8277871032;1,8611719907;1,8924985323;1,9267841302;1,967640912;2,0132360541;2,0616820221;2,1117357059;2,1624829689;2,2132529766;2,2635561466;2,3130387237;2,3614492051;2,4086133129;2,4544151988;2,498783235;2,5416792114;2,5830900836;2,6230216432;2,6614936484;2,6985360691;2,734186188;2,7684863619;2,8014822942;2,8332217049;2,8637533105;2,8931260465;2,9213884792;2,9485883656;2,9747723313;2,9999856378;3,0242720233;3,0476735973;3,0702307803;3,091982276;3,1129650698;3,133214447;3,1527640252;3,1716457982;3,1898901872;3,2075260975;3,224580979;3,2410808878;3,2570505495;3,2725134217;3,2874917562;3,3020066594;3,3160781514;3,3297252227;3,3429658896;3,3558172459;3,3682955136;3,3804160908;3,3921935967;3,4036419151;3,4147742353;3,4256030903;3,4361403941;3,4463974754;3,4563851108;3,4661135551;3,4755925704;3,4848314535;3,493839061;3,502623834;3,5111938208;3,5195566979;3,5277197903;3,5356900906;3,5434742766;3,5510787283;3,5585095433;3,5657725521;3,5728733317;3,5798172188;3,5866093225;3,5932545356;3,5997575458;3,6061228462;3,6123547444;3,6184573727;3,6244346959;3,6302905201;3,6360285;3,6416521466;3,6471648336;3,6525698046;3,6578701784;3,6630689557;3,6681690239;3,6731731627;3,6780840488;3,6829042609;3,6876362838;3,6922825125;3,6968452566;3,7013267437;3,7057291233;3,7100544696;3,7143047853;3,7184820046;3,7225879956;3,7266245637;3,7305934538;3,7344963528
20-01-2016;0,413;0,4050085993;0,4672089166;0,5610906789;0,6867667118;0,8157810057;0,9491552532;1,0809753744;1,2045960104;1,3188744766;1,4206252098;1,5133885767;1,5993473931;1,6739158322;1,7327421281;1,7751278244;1,8086099641;1,8403167013;1,8752864345;1,9171391065;1,9638828661;2,0135514947;2,064864791;2,1168824349;2,1689151945;2,2204606933;2,2711564365;2,3207451286;2,3690488465;2,4159496601;2,4613749964;2,5052865216;2,5476716554;2,5885370684;2,627903683;2,6658028225;2,702273241;2,7373588307;2,7711068561;2,8035665947;2,8347882967;2,8648223922;2,8937188929;2,9215269463;2,9482945078;2,9740681078;2,9988926898;3,0228115074;3,0458660635;3,0680960854;3,0895395249;3,1102325788;3,1302097239;3,1495037639;3,1681458826;3,1861657036;3,203591353;3,2204495238;3,2367655414;3,2525634282;3,2678659682;3,2826947692;3,2970703242;3,3110120695;3,3245384417;3,3376669317;3,3504141364;3,3627958077;3,3748268995;3,386521612;3,3978934339;3,4089551815;3,4197190372;3,4301965841;3,4403988399;3,4503362881;3,4600189081;3,4694562027;3,4786572247;3,4876306015;3,4963845585;3,5049269408;3,5132652343;3,5214065846;3,5293578154;3,5371254458;3,5447157064;3,5521345543;3,5593876878;3,5664805594;3,5734183888;3,5802061749;3,5868487066;3,593350574;3,599716178;3,6059497397;3,6120553096;3,6180367755;3,6238978711;3,6296421827;3,6352731567;3,6407941062;3,6462082172;3,6515185546;3,656728068;3,6618395966;3,6668558747;3,671779536;3,6766131188;3,6813590693;3,6860197468;3,6905974264;3,6950943037;3,6995124974;3,703854053;3,7081209461;3,712315085;3,7164383134;3,7204924138;3,7244791092
21-01-2016;0,398;0,3790238405;0,4309091376;0,5301170721;0,6545972107;0,7880460594;0,9238574894;1,0571095319;1,1863395767;1,3000092258;1,4040026986;1,50025683;1,5878209503;1,6624326904;1,7205048953;1,761846789;1,7942568414;1,8250157293;1,8592595246;1,9006703158;1,9471982721;1,9968155635;2,0481979733;2,1003724371;2,1526252045;2,2044354468;2,2554267335;2,3053312234;2,3539630088;2,4011981235;2,446959447;2,4912052406;2,5339203988;2,5751097455;2,6147928808;2,6530002112;2,6897698862;2,7251454349;2,7591739431;2,7919046508;2,8233878768;2,8536741997;2,8828138384;2,9108561888;2,9378494842;2,9638405513;2,9888746414;3,0129953201;3,0362444031;3,0586619271;3,080286147;3,1011535553;3,1212989153;3,1407553065;3,1595541782;3,1777254084;3,1952973661;3,2122969762;3,2287497851;3,2446800254;3,2601106806;3,2750635484;3,2895593015;3,3036175472;3,3172568838;3,3304949556;3,3433485051;3,3558334221;3,3679647911;3,3797569363;3,3912234638;3,4023773015;3,4132307374;3,4237954549;3,434082567;3,4441026476;3,4538657621;3,4633814949;3,4726589764;3,4817069079;3,4905335849;3,4991469197;3,5075544618;3,5157634173;3,5237806682;3,5316127885;3,5392660617;3,5467464951;3,5540598351;3,5612115801;3,5682069938;3,575051117;3,5817487789;3,588304608;3,5947230421;3,6010083376;3,6071645789;3,6131956864;3,6191054248;3,6248974103;3,6305751182;3,636141889;3,6416009354;3,6469553478;3,6522081002;3,6573620555;3,6624199706;3,6673845014;3,6722582068;3,6770435538;3,6817429209;3,6863586024;3,6908928117;3,6953476854;3,699725286;3,7040276052;3,7082565672;3,7124140312;3,7165017942;3,7205215935
22-01-2016;0,388;0,3740172176;0,4253090661;0,5318281478;0,6596631286;0,7951919952;0,9341335731;1,0721106262;1,2019821312;1,3194484097;1,4264769338;1,5247726588;1,6142466877;1,690662291;1,7503215256;1,7929547395;1,8263167738;1,8576755663;1,8921716505;1,9334988121;1,9797159785;2,0288705353;2,0796860503;2,1312244166;2,1827975553;2,2339035204;2,2841797594;2,3333685934;2,3812915033;2,4278298304;2,472910196;2,5164934228;2,5585660761;2,5991339799;2,6382172306;2,6758463547;2,7120593426;2,7468993607;2,7804129852;2,8126488443;2,8436565766;2,8734860378;2,9021867008;2,9298072079;2,9563950418;2,9819962904;3,0066554835;3,0304154876;3,053317444;3,0754007414;3,0967030152;3,1172601662;3,1371063943;3,1562742436;3,1747946553;3,1926970253;3,2100092665;3,226757872;3,2429679793;3,2586634348;3,2738668568;3,2885996976;3,3028823037;3,3167339737;3,3301730145;3,3432167948;3,3558817961;3,3681836615;3,3801372424;3,3917566418;3,4030552567;3,4140458167;3,424740422;3,4351505779;3,4452872284;3,4551607871;3,464781167;3,474157808;3,4832997029;3,4922154223;3,5009131374;3,5094006419;3,5176853726;3,5257744284;3,5336745885;3,5413923295;3,5489338413;3,5563050425;3,5635115943;3,5705589138;3,5774521871;3,5841963806;3,5907962523;3,5972563626;3,6035810841;3,6097746106;3,6158409666;3,6217840149;3,627607465;3,6333148801;3,6389096847;3,6443951704;3,6497745028;3,6550507272;3,6602267741;3,6653054647;3,6702895154;3,6751815434;3,6799840704;3,6846995272;3,6893302577;3,6938785227;3,6983465035;3,7027363052;3,7070499605;3,711289432;3,7154566158;3,7195533441;3,7235813877;3,7275424586
25-01-2016;0,384;0,3720148782;0,4330931412;0,5328321444;0,6589581716;0,7931648992;0,9310730351;1,0680011084;1,1957664261;1,3121465318;1,4170004113;1,5128842533;1,6007274083;1,6760188339;1,7346638501;1,7761908183;1,8084590216;1,8388569967;1,8726012335;1,9134327454;1,9594061053;2,0085125917;2,0594232267;2,111160823;2,1630080471;2,2144409454;2,265080352;2,3146560228;2,3629799321;2,4099262404;2,4554161651;2,4994064882;2,5418807836;2,582842693;2,6223107555;2,6603144226;2,6968909825;2,7320831855;2,7659374113;2,7985022589;2,8298274639;2,8599630729;2,8889588187;2,9168636527;2,9437254004;2,9695905143;2,9945039012;3,0185088097;3,0416467629;3,063957527;3,0854791072;3,1062477641;3,1262980462;3,1456628334;3,1643733896;3,1824594199;3,1999491325;3,216869302;3,2332453344;3,2491013311;3,2644601529;3,2793434825;3,2937718845;3,307764865;3,3213409271;3,3345176257;3,3473116188;3,359738717;3,37181393;3,3835515113;3,3949650003;3,4060672619;3,4168705243;3,4273864148;3,4376259927;3,4475997815;3,4573177982;3,4667895817;3,4760242192;3,4850303707;3,4938162926;3,50238986;3,5107585867;3,5189296453;3,5269098854;3,5347058504;3,5423237942;3,5497696965;3,5570492766;3,5641680075;3,5711311284;3,5779436568;3,5846103994;3,5911359633;3,5975247657;3,6037810435;3,6099088621;3,6159121237;3,6217945756;3,6275598174;3,6332113083;3,6387523735;3,6441862108;3,6495158963;3,6547443904;3,6598745427;3,6649090975;3,6698506984;3,6747018925;3,6794651355;3,6841427949;3,6887371543;3,6932504172;3,6976847102;3,7020420863;3,706324528;3,7105339508;3,7146722051;3,7187410798;3,7227423043
26-01-2016;0,388;0,3750165728;0,4298986726;0,530311892;0,6548995643;0,7858276515;0,9218335309;1,056105883;1,1811740906;1,2963958034;1,3999410626;1,4944616192;1,5812669595;1,6557184807;1,7135548164;1,7542380153;1,7857363778;1,8155395517;1,8489249795;1,8896699051;1,9357555156;1,985111564;2,0363681234;2,0885179175;2,1408213969;2,1927381561;2,2438768368;2,2939581712;2,3427874844;2,3902340742;2,4362156459;2,4806864927;2,5236284763;2,5650441157;2,6049512742;2,6433790646;2,6803646906;2,7159510062;2,7501846345;2,7831145182;2,8147908073;2,845264011;2,8745843548;2,9028012994;2,9299631863;2,9561169826;2,9813081025;3,0055802909;3,0289755525;3,0515341189;3,0732944423;3,0942932121;3,1145653863;3,1341442352;3,153061394;3,1713469206;3,1890293581;3,2061357987;3,2226919488;3,2387221947;3,2542496666;3,2692963019;3,2838829066;3,2980292146;3,311753945;3,3250748567;3,3380088008;3,3505717705;3,3627789487;3,3746447526;3,3861828767;3,397406333;3,4083274891;3,4189581044;3,4293093635;3,439391909;3,4492158709;3,4587908956;3,4681261721;3,4772304577;3,4861121011;3,4947790651;3,5032389474;3,5114990004;3,5195661497;3,5274470112;3,5351479082;3,5426748863;3,550033728;3,5572299668;3,5642688994;3,5711555985;3,5778949238;3,5844915328;3,5909498913;3,5972742825;3,6034688163;3,6095374377;3,6154839349;3,621311947;3,6270249708;3,6326263679;3,6381193708;3,6435070894;3,6487925162;3,6539785319;3,6590679107;3,6640633249;3,6689673496;3,6737824668;3,67851107;3,6831554677;3,6877178873;3,6922004783;3,6966053163;3,7009344053;3,7051896815;3,7093730155;3,7134862157;3,71753103
27-01-2016;0,397;0,3940035399;0,4504003648;0,5503473857;0,6598108878;0,7991111386;0,9329149001;1,0646471454;1,1871358393;1,3023663828;1,4050926;1,4977718222;1,5824214863;1,6549189257;1,7113605535;1,7513663748;1,7827013496;1,8126356826;1,8462893698;1,8873272151;1,9336644952;1,9832285299;2,0346583847;2,0869536933;2,1393802692;2,1914019076;2,2426305668;2,2927896175;2,341686498;2,3891922091;2,4352258365;2,4797427982;2,5227258772;2,5641783504;2,604118707;2,64257658;2,6795896056;2,715201;2,7494576903;2,7824088751;2,8141049208;2,8445965202;2,8739340551;2,9021671197;2,9293441701;2,9555122716;2,9807169236;3,0050019445;3,028409403;3,0509795866;3,0727509965;3,093760365;3,1140426879;3,1336312694;3,1525577743;3,1708522874;3,1885433755;3,2056581522;3,2222223435;3,238260353;3,2537953269;3,2688492172;3,2834428431;3,2975959507;3,3113272704;3,3246545712;3,337594714;3,350163701;3,362376723;3,3742482052;3,3857918493;3,3970206739;3,4079470531;3,4185827521;3,4289389613;3,4390263283;3,4488549884;3,4584345925;3,4677743342;3,4768829748;3,4857688674;3,4944399784;3,5029039092;3,5111679156;3,5192389265;3,527123561;3,5348281454;3,5423587281;3,5497210945;3,5569207805;3,5639630855;3,5708530845;3,5775956394;3,5841954101;3,5906568644;3,5969842875;3,6031817913;3,6092533226;3,6152026716;3,6210334788;3,6267492429;3,632353327;3,6378489651;3,6432392687;3,6485272315;3,6537157358;3,6588075571;3,6638053687;3,6687117472;3,6735291757;3,6782600488;3,6829066761;3,687471286;3,6919560293;3,6963629822;3,70069415;3,7049514696;3,7091368126;3,7132519881;3,7172987451
28-01-2016;0,3905;0,3825098992;0,4364006702;0,5278204729;0,6438515836;0,7711862242;0,903043182;1,0346465822;1,157530406;1,2694905648;1,3705771831;1,4625111479;1,5457124812;1,6163008063;1,6708342535;1,7092250486;1,7393273291;1,7684300979;1,8016509843;1,8426431061;1,8892650851;1,9393557869;1,9914806307;2,044585305;2,097895925;2,1508469963;2,2030288588;2,2541489611;2,3040030748;2,3524537296;2,3994139487;2,4448349073;2,4886965217;2,5310002437;2,5717635232;2,6110155438;2,6487939344;2,6851422296;2,7201079131;2,7537409095;2,7860924295;2,8172140866;2,8471572301;2,8759724447;2,903709182;2,9304154945;2,9561378511;2,9809210142;3,0048079667;3,0278398763;3,050056089;3,071494145;3,0921898109;3,1121771244;3,1314884477;3,1501545273;3,1682045573;3,1856662457;3,2025658809;3,2189283989;3,2347774492;3,25013546;3,2650237005;3,2794623426;3,2934705189;3,3070663795;3,320267145;3,3330891582;3,3455479325;3,3576581983;3,3694339461;3,3808884687;3,3920343994;3,4028837498;3,4134479437;3,4237378503;3,4337638153;3,4435356896;3,4530628567;3,4623542587;3,4714184204;3,480263472;3,4888971708;3,4973269211;3,5055597932;3,5136025415;3,521461621;3,5291432032;3,5366531909;3,5439972325;3,5511807348;3,5582088754;3,5650866148;3,5718187068;3,5784097095;3,5848639946;3,5911857567;3,5973790223;3,6034476576;3,6093953767;3,6152257483;3,6209422033;3,6265480406;3,632046434;3,6374404376;3,6427329912;3,647926926;3,6530249691;3,6580297484;3,662943797;3,6677695575;3,6725093856;3,6771655543;3,6817402576;3,6862356131;3,6906536663;3,6949963928;3,6992657017;3,7034634383;3,7075913866
29-01-2016;0,376;0,3550299187;0,4067953704;0,4947593008;0,6071827445;0,729338117;0,8538997215;0,9806470581;1,1001579157;1,210277277;1,3100937753;1,4009745167;1,4832235998;1,5528115984;1,60619032;1,6432814717;1,6722007366;1,7004555711;1,7332958831;1,7744543388;1,8217010517;1,8727434361;1,9260433551;1,9804710847;2,0351975935;2,0896169837;2,1432900118;2,195902542;2,2472347116;2,2971378625;2,3455171634;2,3923184408;2,4375181455;2,4811156773;2,5231274932;2,5635825715;2,602518917;2,639980864;2,6760169976;2,7106785546;2,7440181961;2,7760890715;2,80694411;2,8366354893;2,8652142438;2,8927299823;2,9192306901;2,9447625983;2,9693701046;2,9930957336;3,0159801293;3,0380620691;3,059378497;3,079964569;3,099853708;3,1190776654;3,1376665866;3,1556490795;3,1730522834;3,1899019385;3,2062224544;3,2220369771;3,2373674546;3,2522346998;3,2666584513;3,2806574318;3,2942494036;3,3074512215;3,3202788835;3,3327475784;3,3448717311;3,3566650456;3,3681405449;3,37931061;3,3901870153;3,4007809625;3,4111031131;3,4211636178;3,4309721453;3,4405379089;3,4498696911;3,4589758677;3,4678644298;3,4765430044;3,4850188742;3,4932989961;3,5013900186;3,5092982976;3,5170299124;3,5245906798;3,5319861676;3,5392217077;3,5463024081;3,5532331637;3,5600186681;3,5666634225;3,573171746;3,5795477843;3,5857955181;3,5919187712;3,5979212181;3,6038063908;3,609577686;3,6152383709;3,6207915899;3,6262403696;3,6315876245;3,6368361624;3,6419886885;3,6470478107;3,6520160433;3,6568958117;3,6616894558;3,6663992341;3,6710273266;3,6755758391;3,6800468053;3,6844421906;3,6887638945;3,6930137535
01-02-2016;0,378;0,3550327675;0,4216709771;0,4969749242;0,6086906664;0,7323535172;0,8599679282;0,9882785253;1,1073061888;1,216931709;1,3151191319;1,4039423091;1,484484791;1,5526704542;1,604794274;1,6406986637;1,6685405375;1,6958708416;1,7279626645;1,7685596467;1,815417705;1,8662064414;1,9193540755;1,9737057501;2,0284135018;2,0828570713;2,136586258;2,1892785285;2,2407075611;2,290719719;2,339216329;2,3861402531;2,4314656585;2,4751901919;2,5173289708;2,5579099588;2,5969703998;2,6345540671;2,6707091414;2,7054865777;2,7389388516;2,771119002;2,8020799055;2,8318737324;2,8605515437;2,888163001;2,9147561614;2,9403773418;2,9650710355;2,9888798693;3,0118445928;3,0340040915;3,0553954173;3,0760538333;3,0960128678;3,115304375;3,1339586001;3,1520042474;3,1694685491;3,1863773348;3,2027550994;3,2186250708;3,2340092749;3,2489285991;3,2634028527;3,2774508258;3,2910903448;3,3043383255;3,3172108238;3,3297230833;3,3418895814;3,3537240714;3,3652396238;3,376448664;3,387363009;3,397993901;3,4083520399;3,418447613;3,4282903236;3,4378894181;3,4472537105;3,4563916065;3,4653111258;3,4740199225;3,4825253054;3,4908342561;3,4989534466;3,5068892554;3,5146477833;3,5222348676;3,5296560959;3,5369168189;3,5440221625;3,550977039;3,5577861583;3,5644540375;3,5709850109;3,5773832387;3,5836527155;3,5897972786;3,5958206152;3,6017262698;3,6075176508;3,613198037;3,6187705836;3,6242383279;3,6296041945;3,634871001;3,640041462;3,6451181944;3,6501037214;3,6550004767;3,6598108085;3,664536983;3,6691811879;3,6737455362;3,6782320688;3,6826427578;3,6869795095;3,6912441665
02-02-2016;0,359;0,3360338022;0,3829028919;0,468045192;0,5786217529;0,7007197942;0,8287712046;0,9549582748;1,0749320301;1,1844772048;1,2818267165;1,3699542216;1,4502937188;1,5185966978;1,5709540473;1,6070959924;1,6351925602;1,6628209519;1,6952697409;1,736292008;1,7836958156;1,835126299;1,8889758248;1,9440638798;1,999524117;2,0547231322;2,1092013826;2,1626297712;2,2147774535;2,2654877726;2,3146601437;2,3622363342;2,4081900176;2,4525187854;2,4952380177;2,5363761674;2,5759711251;2,6140674173;2,6507140453;2,6859628228;2,7198671004;2,7524807926;2,7838576402;2,8140506577;2,8431117249;2,8710912917;2,8980381717;2,9239994045;2,9490201715;2,9731437535;2,9964115203;3,0188629443;3,040535633;3,0614653739;3,0816861906;3,1012304048;3,1201287025;3,1384102036;3,1561025326;3,1732318883;3,1898231145;3,2058997675;3,2214841835;3,2365975422;3,2512599293;3,2654903956;3,2793070135;3,2927269317;3,305766426;3,3184409483;3,3307651725;3,3427530385;3,3544177933;3,3657720297;3,3768277233;3,387596267;3,3980885033;3,4083147553;3,4182848554;3,4280081725;3,4374936372;3,4467497664;3,4557846853;3,4646061489;3,4732215619;3,4816379976;3,4898622152;3,497900677;3,5057595634;3,5134447878;3,5209620108;3,5283166527;3,535513906;3,5425587472;3,5494559471;3,5562100816;3,5628255413;3,5693065401;3,5756571247;3,5818811819;3,5879824468;3,5939645095;3,5998308228;3,6055847077;3,6112293603;3,6167678571;3,6222031606;3,6275381246;3,6327754988;3,6379179341;3,6429679861;3,64792812;3,6528007142;3,6575880641;3,6622923859;3,6669158197;3,6714604326;3,6759282224;3,6803211197;3,6846409912
03-02-2016;0,3605;0,332543038;0,3784041747;0,4632262358;0,5705649514;0,6882779443;0,8129979944;0,9370307794;1,0537866343;1,1605931041;1,2540164791;1,3383823523;1,4162240475;1,4822319717;1,5314019921;1,5630445825;1,5861414673;1,6090494186;1,6375607774;1,6757506739;1,7214186337;1,7719657559;1,8255597267;1,8808537463;1,9368574191;1,9928442063;2,0482842942;2,1027953797;2,1561062505;2,2080296079;2,2584416371;2,3072665522;2,3544648379;2,4000242644;2,4439529933;2,4862742733;2,5270223516;2,566239317;2,6039726647;2,6402734181;2,6751946849;2,708790552;2,7411152436;2,7722224877;2,802165043;2,8309943546;2,8587603074;2,8855110585;2,9112929293;2,9361503451;2,9601258107;2,983259914;3,0055913503;3,0271569624;3,0479917927;3,0681291425;3,0876006372;3,1064362953;3,1246645987;3,1423125636;3,1594058114;3,1759686381;3,1920240818;3,2075939892;3,2226990785;3,2373590004;3,2515923965;3,2654169549;3,278849463;3,2919058577;3,304601273;3,3169500852;3,3289659551;3,3406618685;3,352050174;3,3631426184;3,373950381;3,3844841046;3,3947539255;3,4047695017;3,4145400393;3,4240743169;3,4333807093;3,4424672094;3,4513414485;3,4600107162;3,4684819781;3,4767618933;3,4848568305;3,492772883;3,5005158833;3,5080914162;3,5155048315;3,5227612565;3,5298656063;3,5368225952;3,5436367462;3,5503124007;3,5568537272;3,5632647297;3,5695492558;3,5757110039;3,5817535305;3,5876802565;3,5934944741;3,5991993522;3,6047979423;3,6102931839;3,6156879095;3,6209848492;3,6261866354;3,6312958072;3,6363148144;3,6412460213;3,6460917104;3,6508540858;3,655535277;3,6601373412;3,6646622671;3,6691119772
04-02-2016;0,356;0,3330341471;0,3823965066;0,4687403588;0,5766161076;0,6982025898;0,824720711;0,949864032;1,0687787083;1,1762057443;1,2714019754;1,3571447588;1,4346387006;1,5001824223;1,55039074;1,5852518431;1,6127540957;1,6402530341;1,6728725521;1,7142448141;1,7620873251;1,8140064254;1,868373552;1,923993368;1,9799890368;2,0357197695;2,09072088;2,1446597551;2,1973032196;2,2484931518;2,2981281344;2,346149563;2,3925310721;2,4372704539;2,4803834576;2,5218990213;2,5618555986;2,6002983266;2,6372768434;2,6728436101;2,7070526229;2,7399584321;2,771615398;2,8020771345;2,8313960977;2,8596232892;2,8868080487;2,912997916;2,9382385469;2,9625736717;2,9860450849;3,0086926601;3,0305543833;3,0516663992;3,0720630675;3,091777027;3,1108392623;3,1292791746;3,147124653;3,1644021463;3,1811367331;3,1973521915;3,2130710665;3,2283147349;3,2431034681;3,2574564923;3,2713920459;3,2849274336;3,2980790793;3,3108625746;3,3232927258;3,3353835979;3,3471485566;3,358600307;3,3697509312;3,3806119231;3,3911942214;3,4015082401;3,4115638982;3,4213706468;3,4309374951;3,4402730342;3,4493854604;3,4582825963;3,4669719111;3,4754605396;3,4837552997;3,4918627096;3,4997890032;3,5075401452;3,515121845;3,5225395697;3,5297985567;3,5369038252;3,5438601873;3,5506722581;3,557344466;3,5638810613;3,5702861252;3,576563578;3,5827171867;3,5887505725;3,5946672175;3,6004704715;3,6061635577;3,611749579;3,6172315234;3,6226122691;3,6278945894;3,6330811577;3,6381745516;3,6431772574;3,6480916738;3,652920116;3,657664819;3,6623279412;3,6669115675;3,6714177126;3,6758483238;3,6802052837
05-02-2016;0,385;0,3660279247;0,4039189825;0,4937362692;0,6028026972;0,7218615191;0,8486592357;0,972755425;1,0885402597;1,1959221736;1,2895908359;1,373276194;1,4497556172;1,514861906;1,5645644486;1,5985308917;1,6249430889;1,6513778566;1,6831045115;1,7238502538;1,7711755819;1,8226345651;1,8765894816;1,9318376863;1,9874964453;2,0429201613;2,0976401907;2,1513206353;2,2037255712;2,2546945601;2,304124219;2,3519542645;2,3981568894;2,44272864;2,4856841841;2,5270515163;2,5668682629;2,6051788329;2,6420322208;2,6774803162;2,7115766066;2,7443751874;2,775930011;2,8062943241;2,8355202515;2,8636584951;2,8907581223;2,9168664253;2,9420288342;2,9662888724;2,9896881452;3,0122663526;3,0340613202;3,0551090451;3,0754437511;3,0950979504;3,1141025106;3,1324867245;3,15027838;3,1675038317;3,1841880704;3,2003547923;3,2160264655;3,2312243951;3,2459687851;3,2602787985;3,2741726141;3,2876674809;3,30077977;3,3135250236;3,3259180009;3,337972723;3,3497025135;3,3611200382;3,3722373417;3,3830658824;3,3936165654;3,4038997729;3,4139253935;3,4237028496;3,4332411228;3,4425487784;3,4516339878;3,4605045501;3,4691679118;3,4776311862;3,4859011709;3,4939843643;3,5018869818;3,5096149701;3,5171740216;3,524569587;3,5318068879;3,5388909288;3,5458265071;3,5526182244;3,5592704956;3,5657875586;3,5721734823;3,5784321753;3,5845673934;3,5905827471;3,596481708;3,6022676159;3,6079436845;3,6135130075;3,6189785639;3,6243432233;3,6296097509;3,634780812;3,6398589766;3,6448467235;3,6497464444;3,6545604475;3,6592909612;3,6639401374;3,668510055;3,6730027225;3,6774200814;3,6817640088
08-02-2016;0,399;0,3830221564;0,4229178775;0,5017715299;0,6015158065;0,7127850534;0,8288671626;0,9477270756;1,0576989144;1,1584654388;1,2465881951;1,325665848;1,3979750244;1,4588123345;1,503759275;1,5324279661;1,553635897;1,5755090886;1,6036529661;1,6419961402;1,6880707452;1,7391680395;1,7934072644;1,8494068026;1,9061511388;1,9628955914;2,0190972688;2,0743644961;2,1284194163;2,1810701028;2,2321896086;2,2817001261;2,329560943;2,3757592426;2,4203030492;2,4632158026;2,5045321772;2,5442948561;2,5825520433;2,6193555452;2,6547592974;2,6888182359;2,7215874397;2,7531214834;2,7834739567;2,8126971118;2,8408416139;2,8679563698;2,8940884187;2,9192828706;2,943582882;2,9670296594;2,989662485;3,011518757;3,0326340431;3,053042141;3,0727751452;3,0918635169;3,1103361557;3,1282204722;3,1455424598;3,1623267655;3,1785967591;3,1943745998;3,2096813013;3,2245367932;3,2389599807;3,2529688009;3,2665802767;3,2798105678;3,2926750191;3,3051882064;3,3173639798;3,3292155042;3,3407552982;3,3519952699;3,3629467516;3,3736205315;3,3840268841;3,3941755988;3,4040760065;3,4137370048;3,4231670819;3,4323743385;3,4413665088;3,4501509806;3,458734813;3,4671247547;3,4753272597;3,483348503;3,4911943951;3,4988705954;3,5063825255;3,5137353807;3,520934142;3,5279835864;3,5348882972;3,5416526735;3,5482809394;3,5547771522;3,5611452104;3,5673888618;3,5735117099;3,5795172212;3,5854087316;3,5911894521;3,5968624746;3,6024307776;3,6078972312;3,6132646016;3,6185355563;3,6237126679;3,6287984187;3,6337952043;3,6387053376;3,6435310518;3,6482745046;3,6529377805;3,6575228945;3,6620317947
