Dato;Alpha;3 mdr;6 mdr;1 år;2 år;3 år;4 år;5 år;6 år;7 år;8 år;9 år;10 år;11 år;12 år;13 år;14 år;15 år;16 år;17 år;18 år;19 år;20 år;21 år;22 år;23 år;24 år;25 år;26 år;27 år;28 år;29 år;30 år;31 år;32 år;33 år;34 år;35 år;36 år;37 år;38 år;39 år;40 år;41 år;42 år;43 år;44 år;45 år;46 år;47 år;48 år;49 år;50 år;51 år;52 år;53 år;54 år;55 år;56 år;57 år;58 år;59 år;60 år;61 år;62 år;63 år;64 år;65 år;66 år;67 år;68 år;69 år;70 år;71 år;72 år;73 år;74 år;75 år;76 år;77 år;78 år;79 år;80 år;81 år;82 år;83 år;84 år;85 år;86 år;87 år;88 år;89 år;90 år;91 år;92 år;93 år;94 år;95 år;96 år;97 år;98 år;99 år;100 år;101 år;102 år;103 år;104 år;105 år;106 år;107 år;108 år;109 år;110 år;111 år;112 år;113 år;114 år;115 år;116 år;117 år;118 år;119 år;120 år;121 år;122 år;123 år;124 år;125 år;126 år;127 år;128 år;129 år;130 år;131 år;132 år;133 år;134 år;135 år
04-07-2012;0,394;0,381706941;0,381706941;0,381706941;0,607399949;0,850210567;1,093021185;1,335831803;1,578642421;1,821453039;1,963453039;2,089453039;2,185453039;2,263053039;2,340653039;2,418253039;2,495853039;2,573453039;2,581253039;2,589053039;2,596853039;2,604653039;2,612453039;2,637530452;2,676139802;2,721460764;2,769462896;2,817789395;2,865095853;2,910651803;2,954097842;2,995296573;3,034240842;3,070997286;3,105671762;3,138388396;3,169277077;3,198466211;3,226078719;3,252230009;3,277027149;3,300568741;3,322945193;3,344239194;3,364526294;3,383875506;3,402349898;3,420007155;3,436900096;3,453077152;3,468582786;3,483457886;3,497740102;3,511464159;3,524662132;3,537363688;3,54959631;3,56138549;3,572754909;3,58372659;3,594321044;3,604557395;3,614453498;3,624026039;3,633290632;3,6422619;3,650953557;3,659378474;3,667548745;3,675475742;3,683170173;3,690642122;3,697901104;3,704956093;3,711815571;3,718487554;3,724979624;3,731298963;3,737452374;3,743446306;3,749286881;3,75497991;3,760530914;3,765945142;3,771227588;3,776383006;3,781415922;3,786330653;3,791131312;3,795821825;3,800405941;3,804887239;3,809269139;3,813554913;3,817747689;3,821850461;3,825866098;3,829797345;3,833646836;3,837417094;3,84111054;3,844729499;3,848276202;3,85175279;3,855161322;3,858503778;3,861782061;3,864998001;3,868153359;3,871249832;3,874289053;3,877272594;3,880201973;3,88307865;3,885904036;3,88867949;3,891406324;3,894085804;3,896719154;3,899307554;3,901852146;3,904354033;3,90681428;3,909233918;3,911613946;3,913955327;3,916258995;3,918525854;3,92075678;3,92295262;3,925114195;3,927242301;3,92933771;3,931401169;3,933433404;3,935435117;3,937406992;3,939349691
05-07-2012;0,394;0,439931911;0,439931911;0,439931911;0,593081787;0,827374682;1,061667577;1,295960473;1,530253368;1,764546263;1,908546263;2,042546263;2,141546263;2,221146263;2,300746263;2,380346263;2,459946263;2,539546263;2,549146263;2,558746263;2,568346263;2,577946263;2,587546263;2,614153852;2,654038896;2,700452742;2,749411448;2,798589343;2,846663502;2,89291871;2,937006715;2,978798499;3,018293379;3,055563115;3,090717721;3,123884756;3,155197;3,184785333;3,212774811;3,239282711;3,264417749;3,288279989;3,310961145;3,332545079;3,353108396;3,372721067;3,391447026;3,409344748;3,426467774;3,442865192;3,45858207;3,47365985;3,488136693;3,502047797;3,515425669;3,528300379;3,540699782;3,552649716;3,564174182;3,575295503;3,586034467;3,596410459;3,606441574;3,616144725;3,625535737;3,634629434;3,643439714;3,651979623;3,660261419;3,66829663;3,676096107;3,683670074;3,691028171;3,698179499;3,705132651;3,711895753;3,718476492;3,724882146;3,73111961;3,737195423;3,743115788;3,748886595;3,754513441;3,760001647;3,765356274;3,77058214;3,775683834;3,780665731;3,785532;3,790286622;3,794933394;3,799475946;3,803917745;3,808262105;3,812512198;3,816671061;3,820741598;3,824726594;3,828628717;3,832450527;3,836194477;3,839862922;3,843458124;3,846982255;3,850437402;3,85382557;3,857148688;3,860408612;3,863607127;3,866745953;3,869826745;3,872851097;3,875820547;3,878736576;3,881600612;3,884414035;3,887178173;3,889894311;3,892563688;3,895187502;3,897766909;3,900303027;3,902796936;3,905249683;3,907662277;3,910035696;3,912370888;3,914668767;3,916930222;3,919156112;3,921347268;3,923504498;3,925628584;3,927720284;3,929780332;3,931809442;3,933808305;3,935777593
06-07-2012;0,392;0,34913445;0,34913445;0,34913445;0,50405725;0,753811081;1,003564913;1,253318744;1,503072576;1,752826408;1,900826408;2,028826408;2,149826408;2,227626408;2,305426408;2,383226408;2,461026408;2,538826408;2,549226408;2,559626408;2,570026408;2,580426408;2,590826408;2,617863349;2,657888964;2,704293289;2,753167997;2,8022284;2,850173384;2,89629895;2,940262245;2,981936525;3,021321747;3,058489506;3,093549291;3,126628014;3,1578578;3,187368921;3,215285891;3,241725514;3,266796098;3,290597354;3,313220689;3,334749701;3,355260764;3,374823644;3,393502095;3,41135443;3,428434047;3,444789902;3,460466945;3,475506512;3,489946665;3,503822509;3,517166472;3,530008545;3,542376514;3,55429615;3,565791394;3,576884513;3,587596241;3,597945915;3,607951585;3,617630121;3,626997307;3,63606793;3,644855854;3,653374091;3,661634868;3,669649685;3,677429364;3,684984104;3,692323521;3,699456693;3,70639219;3,71313812;3,719702148;3,726091534;3,732313157;3,738373538;3,744278865;3,750035013;3,755647566;3,761121829;3,766462852;3,771675441;3,776764173;3,781733411;3,786587315;3,791329854;3,795964818;3,800495825;3,804926335;3,809259653;3,813498944;3,817647235;3,821707425;3,825682291;3,829574495;3,833386589;3,837121021;3,840780139;3,844366201;3,847881371;3,851327733;3,854707285;3,858021953;3,861273588;3,864463969;3,867594813;3,87066777;3,87368443;3,876646328;3,87955494;3,882411692;3,885217959;3,887975066;3,890684295;3,893346882;3,895964022;3,898536867;3,901066533;3,903554099;3,906000605;3,908407061;3,910774443;3,913103693;3,915395726;3,917651427;3,919871653;3,922057234;3,924208975;3,926327656;3,928414033;3,93046884;3,932492786;3,934486563;3,93645084
09-07-2012;0,403;0,321220292;0,321220292;0,321220292;0,51239747;0,754978714;0,997559958;1,240141201;1,482722445;1,725303689;1,867303689;1,994303689;2,104303689;2,178303689;2,252303689;2,326303689;2,400303689;2,474303689;2,480703689;2,487103689;2,493503689;2,499903689;2,506303689;2,53214061;2,573108797;2,621534995;2,672927083;2,724681681;2,775327204;2,824072271;2,870532979;2,914566985;2,956172247;2,99542527;3,032443631;3,067363477;3,100326244;3,131471066;3,160930643;3,188829219;3,21528181;3,240394159;3,264263087;3,286977062;3,308616847;3,329256169;3,348962372;3,367797032;3,385816512;3,403072482;3,419612372;3,435479793;3,4507149;3,465354728;3,479433478;3,49298279;3,506031969;3,518608201;3,530736736;3,542441061;3,553743047;3,564663088;3,575220224;3,58543225;3,595315814;3,604886513;3,614158972;3,623146916;3,631863243;3,640320081;3,64852885;3,656500305;3,664244591;3,671771283;3,679089424;3,686207563;3,69313379;3,699875761;3,706440733;3,712835587;3,719066848;3,725140717;3,731063081;3,73683954;3,74247542;3,74797579;3,753345481;3,758589094;3,763711019;3,768715442;3,773606361;3,778387595;3,783062793;3,787635442;3,792108881;3,796486304;3,800770769;3,804965206;3,809072423;3,813095113;3,817035858;3,820897137;3,82468133;3,828390722;3,83202751;3,835593804;3,839091635;3,842522954;3,845889642;3,849193508;3,852436293;3,855619675;3,858745273;3,861814646;3,864829297;3,867790676;3,870700183;3,873559169;3,87636894;3,879130754;3,881845829;3,884515342;3,88714043;3,889722193;3,892261695;3,894759964;3,897217997;3,899636759;3,902017182;3,904360172;3,906666604;3,908937327;3,911173165;3,913374915;3,915543351;3,917679222;3,919783258;3,921856165
10-07-2012;0,398;0,285811145;0,285811145;0,285811145;0,523943158;0,762921378;1,001899599;1,240877819;1,479856039;1,718834259;1,858834259;2,062834259;2,093834259;2,184034259;2,274234259;2,364434259;2,454634259;2,544834259;2,551834259;2,558834259;2,565834259;2,572834259;2,579834259;2,604926529;2,644167944;2,690414333;2,739460336;2,788855949;2,837208763;2,883765266;2,928156637;2,970243318;3,010019688;3,047555641;3,082960944;3,116363728;3,147897706;3,177694812;3,205881158;3,232575012;3,257886001;3,281915006;3,304754474;3,326488921;3,34719554;3,366944824;3,385801181;3,40382351;3,421065738;3,437577302;3,45340359;3,468586336;3,483163969;3,497171931;3,510642957;3,523607327;3,536093089;3,54812626;3,559731008;3,57092981;3,581743599;3,592191894;3,602292916;3,612063695;3,621520165;3,630677253;3,639548954;3,648148404;3,656487946;3,664579189;3,672433057;3,680059847;3,687469266;3,694670476;3,701672132;3,708482415;3,715109066;3,721559413;3,727840399;3,733958609;3,739920288;3,745731369;3,751397486;3,756923997;3,762315998;3,767578342;3,77271565;3,777732325;3,782632568;3,787420384;3,7920996;3,796673869;3,801146683;3,805521379;3,809801152;3,813989057;3,818088022;3,822100849;3,826030226;3,82987873;3,83364883;3,8373429;3,840963216;3,844511965;3,847991248;3,851403086;3,85474942;3,858032119;3,861252982;3,864413738;3,867516056;3,87056154;3,873551739;3,876488144;3,879372194;3,882205277;3,884988732;3,887723852;3,890411884;3,893054035;3,89565147;3,898205313;3,900716654;3,903186544;3,905616001;3,90800601;3,910357525;3,912671467;3,91494873;3,917190179;3,919396653;3,921568964;3,9237079;3,925814222;3,927888673;3,929931969;3,931944807;3,933927864
11-07-2012;0,405;0,276749311;0,276749311;0,276749311;0,516405595;0,749901819;0,983398044;1,216894269;1,450390494;1,683886718;1,820886718;1,936886718;2,035886718;2,111886718;2,187886718;2,263886718;2,339886718;2,415886718;2,423686718;2,431486718;2,439286718;2,447086718;2,454886718;2,482405099;2,525211223;2,575486946;2,628669132;2,682122436;2,734363889;2,784601327;2,832455256;2,877790009;2,920610935;2,961001866;2,99908726;3,035009558;3,068915866;3,100950391;3,13125036;3,159944053;3,187150094;3,212977452;3,237525846;3,260886353;3,283142089;3,304368914;3,324636109;3,344007008;3,362539584;3,380286975;3,397297961;3,413617388;3,429286551;3,444343532;3,458823503;3,472758999;3,486180156;3,499114929;3,511589284;3,523627372;3,535251685;3,546483196;3,557341482;3,567844842;3,5780104;3,587854192;3,597391259;3,606635715;3,615600824;3,62429906;3,632742163;3,640941197;3,648906594;3,6566482;3,664175316;3,671496734;3,678620772;3,685555306;3,692307798;3,698885323;3,705294595;3,711541988;3,717633559;3,723575065;3,729371985;3,735029532;3,740552673;3,745946141;3,751214451;3,756361909;3,761392626;3,766310528;3,77111937;3,775822738;3,780424065;3,784926636;3,789333598;3,793647962;3,797872617;3,802010333;3,806063766;3,810035464;3,813927876;3,817743353;3,821484152;3,825152445;3,82875032;3,832279785;3,835742773;3,839141145;3,842476692;3,84575114;3,848966153;3,852123336;3,855224233;3,858270337;3,861263088;3,864203875;3,86709404;3,869934879;3,872727644;3,875473544;3,878173751;3,880829394;3,883441569;3,886011333;3,888539712;3,891027696;3,893476247;3,895886294;3,898258739;3,900594455;3,902894288;3,905159059;3,907389563;3,909586573;3,911750837;3,913883082
12-07-2012;0,404;0,301461144;0,3015;0,3015;0,4674;0,7033;0,9392;1,1752;1,4111;1,6471;1,7861;1,9071;2,0141;2,0907;2,1673;2,2439;2,3205;2,3971;2,4061;2,4151;2,4241;2,4331;2,4421;2,4705;2,5141;2,5649;2,6185;2,6724;2,7250;2,7756;2,8238;2,8694;2,9125;2,9531;2,9915;3,0276;3,0617;3,0940;3,1245;3,1533;3,1807;3,2067;3,2314;3,2549;3,2773;3,2987;3,3191;3,3386;3,3572;3,3751;3,3922;3,4086;3,4244;3,4395;3,4541;3,4681;3,4816;3,4947;3,5072;3,5193;3,5310;3,5423;3,5533;3,5638;3,5741;3,5840;3,5936;3,6029;3,6119;3,6206;3,6291;3,6374;3,6454;3,6532;3,6608;3,6681;3,6753;3,6823;3,6891;3,6957;3,7021;3,7084;3,7146;3,7205;3,7264;3,7321;3,7376;3,7431;3,7484;3,7535;3,7586;3,7635;3,7684;3,7731;3,7778;3,7823;3,7867;3,7911;3,7953;3,7995;3,8036;3,8076;3,8115;3,8153;3,8191;3,8228;3,8264;3,8299;3,8334;3,8368;3,8402;3,8435;3,8467;3,8499;3,8530;3,8561;3,8591;3,8621;3,8650;3,8678;3,8706;3,8734;3,8761;3,8788;3,8814;3,8840;3,8866;3,8891;3,8915;3,8939;3,8963;3,8987;3,9010;3,9033;3,9055;3,9077;3,9099;3,9121
13-07-2012;0,404;0,2713;0,2713;0,2713;0,4716;0,7071;0,9427;1,1782;1,4138;1,6493;1,7893;1,9123;2,0253;2,0995;2,1737;2,2479;2,3221;2,3963;2,4051;2,4139;2,4227;2,4315;2,4403;2,4687;2,5121;2,5630;2,6167;2,6706;2,7232;2,7739;2,8221;2,8678;2,9109;2,951608085;2,989980106;3,026172723;3,060334272;3,092610085;3,12313842;3,152048509;3,179459844;3,205482193;3,230216009;3,253753036;3,276177004;3,297564334;3,317984821;3,337502269;3,356175085;3,374056802;3,391196565;3,407639556;3,423427379;3,438598403;3,453188064;3,46722914;3,480751994;3,493784792;3,506353694;3,518483034;3,530195472;3,541512139;3,552452762;3,563035776;3,573278433;3,583196891;3,592806304;3,602120894;3,611154023;3,61991826;3,628425434;3,636686691;3,644712543;3,65251291;3,660097164;3,667474162;3,674652285;3,681639469;3,688443233;3,695070704;3,701528648;3,707823486;3,713961322;3,719947956;3,725788907;3,73148943;3,737054528;3,742488971;3,747797307;3,752983874;3,758052814;3,763008086;3,767853469;3,772592579;3,777228875;3,781765665;3,786206121;3,790553277;3,794810043;3,798979211;3,803063456;3,807065346;3,810987349;3,814831832;3,818601071;3,822297254;3,825922484;3,829478786;3,832968105;3,836392318;3,839753229;3,843052578;3,846292041;3,849473233;3,852597713;3,855666985;3,858682497;3,861645652;3,864557799;3,867420247;3,870234254;3,873001042;3,875721789;3,878397634;3,88102968;3,883618994;3,886166608;3,88867352;3,8911407;3,893569083;3,895959579;3,898313066;3,900630398;3,902912401;3,905159878;3,907373605;3,909554338;3,911702808
16-07-2012;0,401;0,2602;0,2602;0,2602;0,4510;0,6926;0,9342;1,1759;1,4175;1,6591;1,8041;1,9351;2,0181;2,1013;2,1845;2,2677;2,3509;2,4341;2,4435;2,4529;2,4623;2,4717;2,4811;2,5092;2,5518;2,6015;2,6539;2,7065;2,7579;2,8073;2,8544;2,8989;2,9411;2,980800901;3,018270062;3,05361348;3,086975209;3,11849657;3,148312141;3,176547811;3,203320056;3,228735924;3,252893416;3,275882067;3,297783606;3,318672646;3,338617335;3,357679985;3,375917633;3,393382568;3,410122789;3,426182429;3,441602126;3,456419358;3,470668739;3,484382288;3,497589664;3,510318378;3,522593985;3,534440254;3,545879321;3,556931826;3,567617037;3,577952962;3,587956454;3,597643295;3,607028287;3,616125321;3,62494745;3,633506951;3,641815377;3,649883617;3,657721937;3,665340027;3,672747041;3,67995163;3,686961982;3,693785845;3,700430565;3,706903105;3,71321007;3,719357734;3,725352058;3,731198707;3,736903073;3,742470286;3,747905235;3,753212578;3,758396756;3,763462008;3,768412379;3,773251735;3,777983767;3,782612007;3,787139834;3,791570478;3,795907037;3,800152476;3,804309636;3,808381243;3,81236991;3,816278147;3,820108362;3,823862869;3,827543889;3,83115356;3,834693936;3,838166994;3,841574635;3,844918691;3,848200925;3,851423035;3,854586658;3,857693373;3,860744701;3,863742111;3,866687019;3,869580793;3,872424752;3,875220173;3,877968286;3,880670284;3,883327318;3,885940499;3,888510906;3,891039579;3,893527528;3,895975727;3,898385123;3,90075663;3,903091135;3,905389497;3,90765255;3,9098811;3,912075931;3,914237802;3,916367451;3,918465592
17-07-2012;0,403;0,2633;0,2633;0,2633;0,4575;0,6943;0,9310;1,1677;1,4044;1,6412;1,7862;1,9132;2,0132;2,0914;2,1696;2,2478;2,3260;2,4042;2,4138;2,4234;2,4330;2,4426;2,4522;2,4808;2,5243;2,5749;2,6283;2,6819;2,7342;2,7844;2,8323;2,8777;2,9205;2,960874839;2,998962754;3,034887342;3,068795928;3,100832792;3,131135165;3,159831309;3,187039815;3,212869626;3,237420439;3,260783313;3,283041351;3,304270408;3,324539758;3,343912735;3,362447313;3,38019663;3,397209468;3,413530677;3,429201554;3,444260184;3,458741744;3,472678769;3,4861014;3,499037595;3,511513321;3,523552732;3,535178324;3,546411069;3,55727055;3,567775066;3,577941742;3,587786618;3,597324734;3,606570208;3,615536304;3,624235497;3,63267953;3,640879467;3,648845741;3,6565882;3,664116145;3,671438369;3,678563192;3,68549849;3,692251726;3,698829976;3,705239954;3,711488035;3,717580277;3,723522438;3,729319997;3,734978167;3,740501917;3,74589598;3,751164871;3,756312896;3,761344167;3,766262612;3,771071984;3,77577587;3,780377705;3,784880773;3,78928822;3,79360306;3,797828182;3,801966354;3,806020234;3,80999237;3,813885212;3,817701109;3,821442321;3,825111018;3,82870929;3,832239145;3,835702515;3,839101261;3,842437176;3,845711986;3,848927354;3,852084885;3,855186124;3,858232565;3,861225646;3,864166757;3,867057241;3,869898394;3,872691467;3,87543767;3,878138175;3,880794111;3,883406574;3,885976622;3,88850528;3,890993539;3,89344236;3,895852673;3,89822538;3,900561354;3,902861441;3,905126462;3,907357212;3,909554464;3,911718967;3,913851448
18-07-2012;0,404;0,3060;0,3060;0,3060;0,4597;0,6899;0,9201;1,1504;1,3806;1,6108;1,7528;1,8818;1,9868;2,0632;2,1396;2,2160;2,2924;2,3688;2,3792;2,3896;2,4000;2,4104;2,4208;2,4505;2,4950;2,5468;2,6012;2,6558;2,7091;2,7602;2,8090;2,8551;2,8987;2,939755644;2,978496682;3,015035245;3,049521994;3,08210422;3,112921863;3,142105611;3,169776235;3,196044634;3,221012266;3,244771777;3,267407711;3,288997222;3,309610769;3,329312764;3,348162165;3,366213011;3,38351491;3,400113469;3,416050684;3,431365284;3,446093038;3,460267034;3,473917919;3,487074123;3,499762055;3,512006275;3,523829658;3,535253533;3,546297812;3,556981105;3,567320826;3,577333286;3,58703378;3,596436664;3,605555428;3,614402757;3,622990592;3,631330187;3,639432149;3,647306495;3,654962682;3,662409653;3,669655868;3,676709338;3,68357765;3,690268003;3,696787223;3,703141794;3,709337876;3,715381324;3,721277711;3,72703234;3,732650261;3,73813629;3,743495017;3,748730822;3,753847886;3,758850205;3,763741594;3,768525703;3,773206023;3,777785895;3,782268519;3,786656959;3,790954154;3,795162919;3,799285956;3,803325858;3,807285115;3,811166118;3,814971163;3,818702459;3,82236213;3,825952218;3,829474689;3,832931436;3,836324281;3,839654979;3,842925224;3,846136645;3,849290816;3,852389255;3,855433425;3,85842474;3,861364564;3,864254216;3,867094969;3,869888054;3,872634661;3,875335941;3,877993005;3,880606932;3,883178763;3,885709506;3,88820014;3,890651609;3,89306483;3,895440692;3,897780055;3,900083754;3,902352599;3,904587374;3,906788841;3,908957739
19-07-2012;0,405;0,2346;0,2346;0,2346;0,4360;0,6698;0,9035;1,1373;1,3710;1,6047;1,7477;1,8757;1,9817;2,0585;2,1353;2,2121;2,2889;2,3657;2,3757;2,3857;2,3957;2,4057;2,4157;2,4452;2,4898;2,5416;2,5963;2,6510;2,7044;2,7558;2,8047;2,8509;2,8947;2,935871207;2,974733751;3,011386303;3,045980174;3,078663256;3,10957604;3,138849703;3,166605454;3,19295458;3,217998884;3,241831323;3,264536712;3,286192455;3,306869236;3,326631668;3,345538892;3,363645115;3,381000099;3,39764959;3,413635714;3,428997318;3,443770281;3,45798779;3,471680589;3,484877193;3,49760409;3,509885919;3,521745622;3,533204593;3,544282806;3,554998927;3,565370424;3,575413657;3,585143967;3,594575757;3,603722554;3,612597085;3,621211327;3,629576566;3,637703445;3,645602009;3,653281745;3,660751624;3,66802013;3,675095299;3,681984744;3,688695682;3,695234962;3,701609088;3,707824238;3,713886286;3,719800821;3,725573162;3,731208377;3,736711293;3,742086517;3,747338441;3,75247126;3,757488981;3,762395431;3,767194271;3,771889004;3,77648298;3,780979409;3,785381365;3,789691795;3,793913523;3,79804926;3,802101606;3,80607306;3,809966017;3,813782785;3,817525576;3,821196522;3,824797671;3,828330995;3,831798393;3,835201692;3,838542654;3,841822976;3,845044294;3,848208185;3,851316172;3,854369724;3,857370258;3,860319143;3,863217701;3,866067211;3,868868905;3,871623978;3,874333584;3,876998839;3,879620824;3,882200583;3,884739128;3,88723744;3,889696467;3,892117128;3,894500315;3,89684689;3,899157692;3,901433532;3,903675198;3,905883453;3,90805904
20-07-2012;0,405;0,2380;0,2380;0,2380;0,4338;0,6634;0,8931;1,1228;1,3525;1,5822;1,7262;1,8512;1,9622;2,0380;2,1138;2,1896;2,2654;2,3412;2,3516;2,3620;2,3724;2,3828;2,3932;2,4233;2,4685;2,5211;2,5764;2,6319;2,6860;2,7380;2,7874;2,8343;2,8785;2,920277007;2,959617468;2,996720472;3,031739347;3,064823901;3,096116406;3,125749684;3,153846447;3,180519355;3,205871464;3,22999687;3,252981427;3,274903484;3,29583459;3,315840145;3,334980015;3,353309068;3,370877672;3,387732134;3,403915094;3,419465872;3,434420788;3,448813434;3,462674929;3,476034137;3,488917872;3,501351071;3,513356959;3,524957193;3,536171989;3,547020244;3,557519638;3,567686732;3,577537057;3,58708519;3,596344825;3,605328845;3,614049374;3,622517836;3,630745005;3,638741049;3,646515572;3,654077654;3,661435885;3,668598397;3,675572899;3,682366695;3,68898672;3,695439556;3,701731458;3,707868372;3,713855955;3,719699592;3,725404413;3,730975305;3,73641693;3,741733737;3,74692997;3,752009685;3,756976759;3,761834896;3,766587641;3,771238388;3,775790384;3,780246742;3,784610445;3,788884352;3,793071208;3,797173644;3,801194189;3,80513527;3,808999221;3,812788283;3,816504613;3,820150284;3,823727294;3,827237564;3,830682944;3,834065218;3,837386102;3,840647255;3,843850272;3,846996695;3,85008801;3,853125653;3,856111009;3,859045417;3,86193017;3,864766518;3,867555669;3,870298792;3,872997016;3,875651435;3,878263106;3,880833056;3,883362274;3,885851722;3,888302331;3,890715003;3,893090611;3,895430003;3,897734002;3,900003404;3,902238983;3,904441489
